id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
37117,31.0,services,single,secondary,no,6737.0,yes,no,cellular,13.0,may,12.0,7.0,-1.0,0.0,unknown,0
20078,54.0,technician,married,secondary,no,1349.0,no,no,telephone,11.0,aug,697.0,6.0,-1.0,0.0,unknown,0
39491,38.0,management,married,tertiary,no,93.0,yes,no,cellular,25.0,may,74.0,1.0,272.0,4.0,failure,0
25385,46.0,management,,tertiary,no,6269.0,yes,no,telephone,18.0,nov,249.0,3.0,112.0,2.0,failure,0
35217,32.0,,single,tertiary,no,514.0,yes,yes,cellular,7.0,may,138.0,1.0,168.0,1.0,failure,0
14792,37.0,entrepreneur,married,primary,no,8.0,yes,yes,cellular,16.0,jul,46.0,1.0,-1.0,0.0,unknown,0
27269,37.0,admin.,single,secondary,no,528.0,yes,no,cellular,21.0,nov,65.0,1.0,-1.0,0.0,unknown,0
20878,59.0,retired,married,primary,no,1393.0,yes,yes,cellular,13.0,aug,314.0,1.0,-1.0,0.0,unknown,0
14061,50.0,services,divorced,secondary,no,0.0,yes,no,cellular,11.0,jul,170.0,,-1.0,0.0,unknown,0
2490,44.0,technician,married,tertiary,no,0.0,yes,yes,unknown,13.0,may,127.0,2.0,-1.0,0.0,,0
26572,31.0,entrepreneur,single,tertiary,no,627.0,no,no,cellular,20.0,nov,486.0,2.0,-1.0,0.0,unknown,0
17586,48.0,admin.,married,secondary,no,292.0,yes,yes,cellular,29.0,jul,164.0,6.0,-1.0,0.0,unknown,0
18727,50.0,blue-collar,divorced,secondary,no,2725.0,no,no,cellular,31.0,jul,71.0,4.0,-1.0,0.0,unknown,0
42578,32.0,services,married,secondary,no,914.0,no,no,cellular,29.0,dec,434.0,1.0,197.0,1.0,success,0
2571,60.0,admin.,divorced,unknown,no,791.0,,no,unknown,13.0,may,144.0,1.0,-1.0,0.0,unknown,0
27522,30.0,blue-collar,single,primary,no,5641.0,no,no,cellular,21.0,nov,695.0,3.0,-1.0,0.0,unknown,0
9476,37.0,technician,single,tertiary,no,1309.0,no,no,unknown,6.0,jun,442.0,2.0,-1.0,0.0,unknown,0
22102,58.0,retired,married,primary,no,358.0,no,no,cellular,21.0,aug,396.0,2.0,-1.0,0.0,unknown,0
38353,46.0,blue-collar,married,secondary,no,51.0,yes,no,cellular,,may,333.0,1.0,-1.0,0.0,unknown,0
34095,41.0,entrepreneur,married,secondary,no,30.0,no,no,cellular,30.0,apr,460.0,1.0,-1.0,0.0,unknown,1
43866,31.0,technician,single,secondary,no,90.0,no,yes,unknown,4.0,jun,35.0,1.0,-1.0,0.0,unknown,0
9210,38.0,admin.,single,secondary,no,3239.0,no,no,unknown,5.0,jun,817.0,2.0,-1.0,0.0,unknown,1
17607,51.0,admin.,divorced,secondary,no,-338.0,yes,no,cellular,29.0,jul,97.0,2.0,-1.0,0.0,unknown,0
23012,56.0,technician,married,tertiary,no,272.0,no,no,cellular,26.0,aug,,2.0,-1.0,0.0,unknown,0
25554,35.0,management,married,tertiary,no,3889.0,yes,no,cellular,19.0,nov,265.0,2.0,-1.0,0.0,unknown,0
37542,26.0,services,single,tertiary,no,130.0,yes,no,cellular,14.0,may,24.0,7.0,302.0,1.0,failure,0
40702,41.0,admin.,married,tertiary,no,1536.0,no,no,cellular,7.0,aug,273.0,1.0,95.0,2.0,failure,1
17342,29.0,technician,married,tertiary,no,676.0,no,no,cellular,28.0,jul,470.0,4.0,-1.0,0.0,unknown,0
43877,22.0,services,single,secondary,no,361.0,no,no,telephone,7.0,jun,140.0,4.0,367.0,2.0,failure,0
19273,50.0,technician,married,secondary,no,1412.0,no,no,cellular,6.0,aug,131.0,3.0,-1.0,0.0,unknown,0
6964,44.0,technician,married,secondary,no,265.0,yes,no,unknown,28.0,may,453.0,2.0,-1.0,0.0,unknown,0
25880,59.0,retired,married,primary,no,741.0,no,no,cellular,19.0,nov,194.0,2.0,152.0,2.0,failure,0
41212,60.0,admin.,married,secondary,no,106.0,no,no,cellular,,aug,216.0,3.0,91.0,1.0,success,1
12074,44.0,blue-collar,married,primary,no,-312.0,yes,no,unknown,20.0,jun,22.0,3.0,-1.0,0.0,unknown,0
28695,35.0,services,single,secondary,no,49.0,no,no,cellular,30.0,jan,346.0,,-1.0,0.0,unknown,0
37835,34.0,admin.,married,secondary,no,774.0,yes,yes,,14.0,may,163.0,1.0,175.0,6.0,other,0
44923,54.0,blue-collar,single,secondary,no,1633.0,yes,,unknown,4.0,oct,12.0,1.0,-1.0,0.0,unknown,0
34081,47.0,technician,married,tertiary,no,2408.0,no,no,cellular,30.0,apr,,1.0,-1.0,0.0,unknown,1
7715,44.0,technician,single,,no,2403.0,yes,no,unknown,30.0,may,158.0,1.0,-1.0,0.0,unknown,0
7517,26.0,services,divorced,secondary,no,1600.0,yes,yes,unknown,30.0,may,288.0,3.0,-1.0,0.0,unknown,0
11043,56.0,blue-collar,married,primary,no,288.0,no,no,unknown,17.0,jun,548.0,3.0,-1.0,0.0,unknown,0
5690,48.0,admin.,divorced,secondary,no,238.0,yes,no,unknown,26.0,may,76.0,2.0,-1.0,0.0,unknown,0
9732,43.0,services,married,secondary,no,861.0,yes,no,unknown,9.0,jun,78.0,1.0,-1.0,0.0,unknown,0
20490,30.0,technician,single,tertiary,no,8138.0,yes,no,cellular,12.0,aug,227.0,2.0,-1.0,0.0,unknown,0
13006,,blue-collar,single,secondary,,-2.0,no,yes,cellular,7.0,jul,221.0,2.0,-1.0,0.0,unknown,0
21020,40.0,technician,single,tertiary,no,539.0,no,no,cellular,14.0,aug,121.0,2.0,-1.0,0.0,unknown,0
33775,19.0,student,single,primary,no,1247.0,no,no,cellular,23.0,apr,94.0,1.0,-1.0,0.0,unknown,0
11340,42.0,services,married,secondary,,3236.0,no,no,unknown,18.0,jun,521.0,11.0,-1.0,0.0,unknown,0
14875,30.0,management,married,tertiary,no,319.0,yes,yes,cellular,16.0,jul,91.0,2.0,-1.0,0.0,unknown,0
21271,39.0,management,single,tertiary,no,1914.0,no,no,cellular,18.0,aug,94.0,4.0,-1.0,0.0,unknown,0
219,46.0,housemaid,married,primary,no,965.0,no,no,,5.0,may,177.0,1.0,-1.0,0.0,unknown,0
2308,43.0,blue-collar,married,primary,no,1401.0,yes,no,unknown,12.0,may,195.0,2.0,-1.0,0.0,unknown,0
32810,31.0,services,married,secondary,no,371.0,yes,yes,cellular,17.0,apr,654.0,1.0,-1.0,0.0,unknown,0
25387,51.0,management,single,tertiary,no,1202.0,yes,no,cellular,18.0,nov,99.0,1.0,-1.0,0.0,unknown,0
1329,32.0,admin.,married,secondary,no,514.0,yes,no,unknown,8.0,may,459.0,1.0,-1.0,0.0,unknown,0
41971,40.0,admin.,married,tertiary,no,1108.0,no,no,cellular,26.0,oct,61.0,2.0,76.0,3.0,failure,0
36912,43.0,blue-collar,married,unknown,no,245.0,yes,yes,cellular,12.0,may,112.0,4.0,369.0,2.0,,0
15071,48.0,technician,married,tertiary,no,658.0,yes,no,cellular,17.0,jul,89.0,1.0,,0.0,unknown,0
2615,48.0,management,married,tertiary,no,2218.0,yes,no,unknown,13.0,may,43.0,2.0,-1.0,0.0,unknown,0
635,52.0,entrepreneur,,tertiary,no,-184.0,yes,yes,unknown,6.0,may,392.0,2.0,-1.0,0.0,unknown,0
42074,41.0,unemployed,married,tertiary,no,0.0,no,no,cellular,30.0,oct,373.0,3.0,-1.0,0.0,,1
1549,37.0,blue-collar,married,primary,no,496.0,yes,no,unknown,8.0,may,137.0,2.0,-1.0,0.0,unknown,0
41612,43.0,management,divorced,tertiary,no,2367.0,no,no,cellular,22.0,sep,83.0,,113.0,3.0,success,1
20218,45.0,blue-collar,married,primary,no,2388.0,no,no,cellular,11.0,aug,317.0,,-1.0,0.0,unknown,0
6340,52.0,technician,married,secondary,no,2001.0,yes,no,unknown,27.0,may,95.0,4.0,-1.0,,unknown,0
18204,27.0,services,divorced,secondary,no,397.0,no,yes,cellular,30.0,jul,192.0,3.0,-1.0,0.0,unknown,0
23482,32.0,management,single,tertiary,no,27.0,no,no,cellular,28.0,aug,146.0,3.0,-1.0,0.0,unknown,0
33942,35.0,admin.,married,secondary,no,-312.0,no,no,cellular,30.0,apr,,1.0,21.0,1.0,failure,0
9512,55.0,housemaid,married,primary,no,1870.0,no,no,unknown,6.0,jun,152.0,1.0,-1.0,0.0,unknown,0
44776,30.0,technician,single,secondary,no,167.0,no,no,unknown,14.0,sep,9.0,1.0,-1.0,0.0,unknown,0
17627,39.0,services,married,secondary,no,2381.0,yes,yes,cellular,29.0,jul,91.0,3.0,-1.0,0.0,unknown,0
36427,50.0,entrepreneur,married,tertiary,no,388.0,yes,no,cellular,11.0,may,258.0,4.0,329.0,2.0,failure,0
42118,59.0,management,married,secondary,no,4412.0,no,no,cellular,2.0,nov,162.0,2.0,-1.0,,unknown,1
33672,26.0,student,single,tertiary,no,5169.0,yes,no,cellular,20.0,apr,639.0,2.0,-1.0,0.0,unknown,0
2781,31.0,admin.,married,secondary,no,752.0,yes,no,unknown,,may,178.0,1.0,-1.0,0.0,unknown,0
13961,48.0,technician,married,secondary,no,454.0,yes,no,cellular,10.0,jul,114.0,1.0,-1.0,0.0,unknown,0
26144,54.0,admin.,divorced,secondary,no,459.0,no,yes,telephone,20.0,nov,132.0,3.0,-1.0,0.0,unknown,0
20645,31.0,management,single,tertiary,no,391.0,yes,no,cellular,12.0,aug,454.0,3.0,-1.0,0.0,unknown,0
5736,49.0,admin.,married,primary,no,305.0,yes,yes,unknown,26.0,may,232.0,1.0,-1.0,0.0,unknown,0
4583,33.0,blue-collar,married,secondary,no,3259.0,yes,no,unknown,20.0,,182.0,1.0,-1.0,0.0,unknown,0
13941,59.0,management,married,secondary,no,0.0,no,yes,cellular,10.0,jul,60.0,1.0,-1.0,0.0,unknown,0
36834,29.0,student,single,secondary,no,3872.0,yes,no,cellular,12.0,,453.0,2.0,-1.0,0.0,unknown,0
6222,30.0,management,single,tertiary,no,3773.0,yes,no,unknown,27.0,may,99.0,1.0,-1.0,0.0,unknown,0
41127,26.0,management,single,tertiary,no,2506.0,no,no,cellular,18.0,aug,134.0,1.0,82.0,3.0,failure,0
28572,41.0,blue-collar,married,secondary,no,140.0,yes,no,cellular,29.0,jan,636.0,2.0,-1.0,0.0,unknown,0
2729,28.0,technician,single,secondary,no,468.0,yes,no,,13.0,may,152.0,3.0,-1.0,0.0,unknown,0
31237,38.0,admin.,married,secondary,no,2549.0,no,no,cellular,3.0,mar,103.0,1.0,-1.0,0.0,unknown,0
34272,25.0,student,single,secondary,no,41.0,,no,telephone,4.0,may,101.0,2.0,-1.0,0.0,unknown,0
6851,47.0,management,married,secondary,no,490.0,yes,no,unknown,28.0,may,227.0,1.0,-1.0,0.0,unknown,0
1265,37.0,technician,single,unknown,no,391.0,yes,no,unknown,8.0,may,103.0,3.0,-1.0,0.0,unknown,0
20243,53.0,housemaid,married,primary,no,1869.0,no,no,cellular,11.0,aug,102.0,,-1.0,0.0,unknown,0
36210,39.0,blue-collar,married,secondary,no,1403.0,no,no,cellular,11.0,may,214.0,8.0,326.0,2.0,failure,0
15972,32.0,technician,single,tertiary,no,259.0,no,no,cellular,22.0,jul,407.0,4.0,-1.0,0.0,unknown,0
15722,25.0,technician,single,secondary,no,2157.0,yes,no,cellular,21.0,jul,339.0,1.0,-1.0,0.0,unknown,0
28475,31.0,,married,tertiary,no,229.0,no,no,cellular,29.0,jan,184.0,1.0,-1.0,0.0,unknown,0
18037,,unemployed,married,primary,no,51.0,no,no,cellular,30.0,jul,289.0,4.0,-1.0,0.0,,0
41268,45.0,unknown,married,tertiary,no,8564.0,no,no,cellular,25.0,aug,53.0,1.0,-1.0,0.0,unknown,0
37519,,technician,married,secondary,no,6831.0,no,no,cellular,13.0,may,1130.0,2.0,-1.0,0.0,unknown,1
28516,26.0,technician,single,tertiary,no,1996.0,no,no,cellular,29.0,jan,111.0,2.0,-1.0,0.0,unknown,0
20960,36.0,management,married,tertiary,no,406.0,no,no,cellular,14.0,aug,,2.0,-1.0,0.0,unknown,0
32721,34.0,admin.,married,secondary,no,1467.0,yes,no,cellular,17.0,apr,113.0,1.0,332.0,2.0,failure,0
15859,34.0,services,single,secondary,no,-30.0,no,no,cellular,21.0,jul,1360.0,3.0,-1.0,0.0,unknown,1
23258,51.0,blue-collar,married,secondary,no,16.0,yes,yes,telephone,27.0,aug,145.0,2.0,-1.0,0.0,unknown,0
25758,34.0,blue-collar,divorced,secondary,no,1125.0,yes,yes,cellular,19.0,nov,141.0,2.0,-1.0,0.0,unknown,0
35481,36.0,admin.,divorced,secondary,no,181.0,yes,no,cellular,7.0,may,271.0,2.0,-1.0,0.0,unknown,0
13040,44.0,management,divorced,tertiary,no,193.0,no,yes,cellular,8.0,jul,104.0,,-1.0,0.0,unknown,0
35177,28.0,blue-collar,single,secondary,yes,87.0,yes,no,cellular,7.0,may,27.0,1.0,345.0,1.0,failure,0
5389,25.0,blue-collar,married,secondary,no,51.0,yes,no,unknown,23.0,may,76.0,2.0,-1.0,0.0,unknown,0
15445,34.0,management,single,tertiary,no,99.0,no,no,cellular,18.0,jul,70.0,1.0,-1.0,0.0,unknown,0
42221,35.0,management,married,tertiary,no,0.0,yes,no,cellular,11.0,nov,,2.0,96.0,3.0,success,1
658,40.0,blue-collar,married,primary,no,-322.0,yes,yes,unknown,6.0,may,144.0,,-1.0,0.0,unknown,0
40576,31.0,unknown,married,secondary,no,3.0,no,no,cellular,20.0,jul,91.0,2.0,,0.0,unknown,0
43422,27.0,student,single,tertiary,no,13107.0,yes,no,cellular,6.0,apr,661.0,1.0,314.0,2.0,failure,1
30247,30.0,technician,married,secondary,no,1099.0,yes,no,cellular,5.0,feb,232.0,1.0,-1.0,0.0,unknown,0
29219,49.0,self-employed,married,tertiary,no,147.0,no,yes,cellular,2.0,feb,559.0,1.0,189.0,,failure,0
29828,37.0,management,married,tertiary,no,0.0,yes,no,cellular,4.0,feb,199.0,1.0,-1.0,0.0,unknown,0
26886,34.0,management,married,tertiary,no,19391.0,no,no,cellular,20.0,nov,391.0,2.0,-1.0,0.0,unknown,0
13127,41.0,admin.,single,secondary,no,26.0,no,no,cellular,8.0,jul,428.0,1.0,-1.0,0.0,unknown,0
25791,47.0,admin.,divorced,secondary,no,1939.0,yes,no,cellular,19.0,nov,150.0,1.0,174.0,1.0,failure,0
27650,41.0,entrepreneur,married,secondary,no,0.0,yes,yes,cellular,21.0,nov,12.0,5.0,190.0,1.0,failure,0
35194,29.0,admin.,single,tertiary,no,422.0,yes,no,cellular,7.0,may,103.0,1.0,363.0,1.0,failure,0
26185,33.0,management,single,secondary,no,20600.0,no,no,cellular,20.0,nov,125.0,1.0,-1.0,0.0,unknown,0
6068,41.0,services,married,secondary,no,2085.0,yes,no,unknown,26.0,may,125.0,4.0,-1.0,0.0,unknown,0
33392,39.0,management,single,tertiary,no,1457.0,yes,no,cellular,20.0,apr,430.0,1.0,-1.0,0.0,unknown,0
44621,69.0,technician,married,secondary,no,2661.0,no,no,cellular,1.0,sep,925.0,1.0,187.0,3.0,other,0
14144,30.0,blue-collar,married,primary,no,35.0,yes,no,cellular,11.0,jul,366.0,2.0,-1.0,0.0,unknown,0
43865,65.0,,married,secondary,no,952.0,no,no,cellular,2.0,jun,310.0,1.0,-1.0,0.0,unknown,1
10944,37.0,entrepreneur,single,secondary,no,926.0,no,no,unknown,17.0,jun,93.0,2.0,-1.0,0.0,unknown,0
7771,43.0,management,single,tertiary,no,690.0,yes,no,unknown,30.0,may,58.0,1.0,-1.0,0.0,unknown,0
10514,31.0,technician,divorced,secondary,no,-1185.0,yes,no,unknown,16.0,jun,81.0,5.0,-1.0,0.0,unknown,0
3092,27.0,blue-collar,single,secondary,no,1150.0,yes,no,unknown,14.0,may,282.0,1.0,-1.0,0.0,unknown,0
38193,30.0,services,single,primary,no,79.0,yes,no,cellular,15.0,may,317.0,1.0,-1.0,0.0,unknown,0
24048,50.0,blue-collar,married,primary,no,12519.0,yes,no,unknown,18.0,oct,37.0,1.0,-1.0,0.0,unknown,0
230,53.0,services,divorced,secondary,no,1467.0,yes,no,unknown,5.0,may,124.0,1.0,-1.0,0.0,unknown,0
4551,35.0,blue-collar,married,primary,no,356.0,yes,yes,unknown,20.0,may,474.0,2.0,-1.0,0.0,unknown,0
29001,26.0,technician,single,secondary,no,3244.0,no,no,cellular,,feb,141.0,1.0,5.0,1.0,failure,0
42152,,admin.,single,secondary,no,2.0,no,no,cellular,4.0,nov,85.0,1.0,142.0,1.0,failure,0
8139,29.0,admin.,,secondary,no,315.0,,no,unknown,2.0,jun,121.0,4.0,-1.0,0.0,unknown,0
5514,34.0,admin.,married,secondary,no,1049.0,yes,no,unknown,23.0,may,25.0,14.0,-1.0,0.0,unknown,0
26472,45.0,management,single,tertiary,no,5769.0,no,no,cellular,20.0,nov,59.0,3.0,-1.0,0.0,unknown,0
27485,37.0,services,single,secondary,no,105.0,no,yes,cellular,21.0,nov,197.0,2.0,157.0,4.0,failure,0
25043,51.0,blue-collar,married,secondary,no,0.0,no,no,cellular,18.0,nov,73.0,1.0,-1.0,0.0,unknown,0
37521,52.0,entrepreneur,married,secondary,no,3332.0,yes,yes,cellular,13.0,may,182.0,4.0,-1.0,0.0,unknown,0
10528,41.0,management,single,unknown,no,1604.0,no,no,unknown,16.0,jun,287.0,2.0,-1.0,0.0,unknown,0
5840,57.0,retired,married,tertiary,no,138.0,no,no,unknown,26.0,may,157.0,5.0,-1.0,0.0,unknown,0
15975,,management,married,tertiary,no,0.0,no,no,cellular,22.0,jul,89.0,1.0,-1.0,0.0,unknown,0
35455,31.0,admin.,single,secondary,no,0.0,yes,no,cellular,7.0,may,895.0,2.0,295.0,2.0,failure,1
21336,43.0,management,married,tertiary,no,13044.0,no,no,cellular,18.0,,36.0,4.0,-1.0,0.0,unknown,0
39545,56.0,entrepreneur,married,secondary,no,339.0,yes,no,cellular,26.0,may,251.0,1.0,98.0,3.0,other,0
14024,35.0,management,married,tertiary,no,0.0,no,no,cellular,11.0,jul,89.0,1.0,-1.0,0.0,unknown,0
13992,26.0,services,single,secondary,no,235.0,no,no,cellular,10.0,jul,721.0,3.0,-1.0,0.0,unknown,0
1835,33.0,services,married,tertiary,no,546.0,yes,yes,unknown,9.0,may,253.0,1.0,-1.0,0.0,unknown,0
41915,38.0,blue-collar,divorced,secondary,no,0.0,yes,no,cellular,21.0,oct,576.0,1.0,183.0,4.0,success,1
18419,35.0,blue-collar,single,primary,no,-759.0,yes,no,cellular,31.0,jul,142.0,2.0,-1.0,0.0,unknown,0
38987,30.0,management,single,tertiary,no,3410.0,yes,no,cellular,18.0,may,140.0,1.0,-1.0,0.0,unknown,0
40831,29.0,admin.,married,tertiary,no,238.0,no,no,cellular,11.0,aug,97.0,1.0,78.0,3.0,success,0
13489,60.0,blue-collar,married,secondary,,19447.0,yes,no,telephone,9.0,jul,196.0,1.0,,0.0,unknown,0
35741,36.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,8.0,may,113.0,1.0,-1.0,0.0,unknown,0
27081,,technician,married,secondary,no,4265.0,yes,no,cellular,21.0,nov,327.0,1.0,192.0,2.0,failure,0
38594,56.0,technician,single,,no,751.0,yes,no,cellular,15.0,may,43.0,8.0,177.0,5.0,failure,0
30646,31.0,admin.,single,tertiary,no,383.0,no,yes,cellular,6.0,feb,119.0,1.0,214.0,1.0,failure,0
27373,43.0,management,married,tertiary,no,2083.0,no,no,cellular,21.0,nov,120.0,2.0,-1.0,0.0,unknown,0
22393,31.0,technician,single,secondary,no,1.0,no,no,cellular,22.0,aug,107.0,2.0,-1.0,0.0,unknown,0
4778,39.0,blue-collar,married,primary,no,1966.0,yes,no,,21.0,may,181.0,1.0,-1.0,0.0,unknown,0
38144,35.0,blue-collar,married,secondary,no,253.0,yes,no,cellular,15.0,may,,1.0,345.0,1.0,other,0
34773,29.0,blue-collar,married,primary,no,111.0,yes,no,cellular,6.0,may,14.0,11.0,-1.0,0.0,unknown,0
44200,45.0,technician,single,tertiary,no,1591.0,no,no,cellular,15.0,jul,392.0,4.0,-1.0,0.0,,0
38757,59.0,blue-collar,married,secondary,no,32.0,yes,no,cellular,18.0,may,201.0,5.0,-1.0,0.0,unknown,0
2872,44.0,services,single,secondary,no,0.0,yes,no,unknown,14.0,may,198.0,1.0,-1.0,0.0,unknown,0
1185,42.0,entrepreneur,married,primary,no,198.0,yes,no,unknown,8.0,may,314.0,1.0,-1.0,0.0,unknown,0
41559,49.0,entrepreneur,divorced,tertiary,no,315.0,no,no,cellular,11.0,sep,240.0,1.0,-1.0,0.0,unknown,0
45026,61.0,retired,married,secondary,no,938.0,no,no,cellular,15.0,oct,212.0,2.0,92.0,5.0,success,0
34838,37.0,admin.,divorced,secondary,no,315.0,yes,no,cellular,6.0,may,234.0,1.0,-1.0,0.0,unknown,0
3882,27.0,technician,single,tertiary,no,3706.0,yes,no,unknown,16.0,may,897.0,,-1.0,0.0,unknown,1
12472,32.0,admin.,married,secondary,no,0.0,yes,,unknown,1.0,jul,122.0,1.0,-1.0,0.0,unknown,0
37525,29.0,blue-collar,single,primary,no,1768.0,yes,no,cellular,13.0,may,426.0,3.0,344.0,1.0,other,0
26019,43.0,self-employed,,secondary,no,347.0,no,no,cellular,19.0,nov,1468.0,3.0,-1.0,0.0,unknown,1
24926,31.0,admin.,single,secondary,no,482.0,yes,no,cellular,18.0,nov,183.0,1.0,-1.0,0.0,unknown,0
2649,60.0,retired,married,secondary,no,1390.0,no,yes,unknown,13.0,,58.0,2.0,-1.0,0.0,unknown,0
38420,28.0,student,single,secondary,no,217.0,yes,no,cellular,15.0,may,238.0,2.0,372.0,1.0,failure,0
35786,39.0,blue-collar,married,secondary,no,-196.0,yes,no,cellular,8.0,may,127.0,2.0,-1.0,0.0,unknown,0
23724,31.0,technician,single,secondary,no,182.0,no,no,cellular,28.0,aug,52.0,5.0,-1.0,0.0,unknown,0
6604,30.0,self-employed,single,secondary,no,311.0,yes,yes,unknown,28.0,may,198.0,3.0,-1.0,0.0,unknown,0
14585,56.0,unemployed,divorced,primary,no,109.0,no,no,cellular,15.0,,924.0,4.0,-1.0,0.0,unknown,0
6146,45.0,technician,married,unknown,no,473.0,yes,no,unknown,27.0,,147.0,1.0,-1.0,0.0,unknown,0
36917,44.0,blue-collar,single,secondary,no,492.0,no,yes,cellular,12.0,may,209.0,2.0,351.0,3.0,other,0
13826,28.0,services,married,secondary,no,72.0,no,yes,cellular,10.0,jul,418.0,4.0,,0.0,unknown,0
18099,37.0,student,divorced,tertiary,no,0.0,no,no,telephone,30.0,jul,100.0,6.0,-1.0,0.0,unknown,0
21993,48.0,management,single,secondary,no,-18.0,yes,no,cellular,20.0,aug,430.0,4.0,-1.0,0.0,unknown,0
35102,38.0,technician,single,secondary,no,435.0,yes,no,cellular,6.0,may,437.0,4.0,345.0,1.0,failure,0
36503,59.0,entrepreneur,married,tertiary,no,146.0,yes,no,cellular,12.0,may,97.0,3.0,365.0,6.0,failure,0
5587,33.0,entrepreneur,married,secondary,no,1847.0,yes,no,unknown,23.0,may,129.0,6.0,-1.0,0.0,unknown,0
2973,45.0,blue-collar,married,secondary,no,141.0,yes,yes,unknown,14.0,may,21.0,10.0,-1.0,0.0,unknown,0
14306,30.0,self-employed,single,secondary,no,635.0,no,yes,cellular,14.0,jul,209.0,2.0,-1.0,0.0,unknown,0
39073,26.0,blue-collar,single,primary,no,37.0,yes,no,cellular,18.0,may,121.0,5.0,-1.0,0.0,unknown,0
44346,28.0,admin.,single,secondary,no,261.0,yes,yes,cellular,30.0,jul,269.0,7.0,182.0,9.0,success,0
32988,38.0,admin.,married,secondary,no,326.0,yes,no,cellular,17.0,apr,69.0,2.0,-1.0,0.0,unknown,0
15208,35.0,blue-collar,married,tertiary,no,1016.0,yes,no,cellular,17.0,jul,294.0,2.0,-1.0,0.0,unknown,0
28533,28.0,management,single,secondary,no,1861.0,no,,cellular,29.0,jan,43.0,2.0,-1.0,0.0,unknown,0
37775,30.0,blue-collar,single,secondary,no,-177.0,yes,no,cellular,14.0,may,87.0,1.0,345.0,2.0,other,0
24954,35.0,admin.,married,secondary,yes,0.0,,yes,cellular,18.0,nov,17.0,1.0,-1.0,0.0,unknown,0
42659,59.0,technician,married,primary,no,4198.0,no,no,cellular,14.0,jan,309.0,1.0,91.0,10.0,success,1
44485,28.0,management,single,tertiary,no,6791.0,no,no,telephone,9.0,aug,361.0,1.0,,35.0,failure,0
3605,31.0,unemployed,single,primary,no,0.0,yes,no,unknown,15.0,may,24.0,18.0,-1.0,0.0,unknown,0
40174,31.0,admin.,married,secondary,no,389.0,yes,no,cellular,5.0,jun,89.0,2.0,-1.0,0.0,unknown,0
9083,37.0,entrepreneur,divorced,secondary,no,14.0,no,no,unknown,5.0,jun,22.0,1.0,-1.0,0.0,unknown,0
27533,30.0,services,married,secondary,no,0.0,yes,no,cellular,21.0,nov,681.0,4.0,-1.0,0.0,unknown,1
8851,39.0,blue-collar,married,primary,no,295.0,yes,no,unknown,4.0,jun,38.0,1.0,-1.0,0.0,unknown,0
43160,33.0,management,married,tertiary,no,71.0,no,no,cellular,26.0,feb,335.0,3.0,102.0,2.0,failure,1
23726,58.0,blue-collar,married,primary,no,6762.0,,no,cellular,28.0,aug,9.0,25.0,-1.0,0.0,unknown,0
28189,59.0,management,married,tertiary,no,1857.0,no,no,cellular,29.0,jan,386.0,1.0,168.0,4.0,failure,0
14820,25.0,services,single,tertiary,no,130.0,yes,no,cellular,16.0,jul,49.0,1.0,-1.0,0.0,unknown,0
2041,35.0,technician,married,unknown,no,86.0,yes,no,unknown,12.0,may,33.0,4.0,-1.0,0.0,unknown,0
41936,35.0,technician,married,secondary,no,2779.0,no,no,cellular,22.0,oct,118.0,2.0,-1.0,0.0,unknown,1
20792,60.0,admin.,married,secondary,no,1538.0,no,no,cellular,13.0,aug,352.0,,-1.0,0.0,unknown,0
213,59.0,housemaid,divorced,primary,no,195.0,no,no,unknown,5.0,may,366.0,2.0,-1.0,0.0,unknown,0
37850,25.0,student,single,tertiary,no,938.0,yes,no,cellular,14.0,may,36.0,1.0,352.0,1.0,other,0
19089,54.0,management,married,tertiary,no,810.0,no,no,cellular,5.0,aug,156.0,1.0,-1.0,,unknown,0
21864,53.0,blue-collar,married,primary,no,570.0,no,no,cellular,20.0,aug,158.0,4.0,-1.0,0.0,unknown,0
8645,52.0,unemployed,married,secondary,no,2251.0,yes,no,unknown,3.0,jun,58.0,9.0,-1.0,0.0,unknown,0
2291,38.0,blue-collar,single,unknown,,573.0,yes,no,unknown,12.0,may,334.0,7.0,-1.0,0.0,unknown,0
35011,49.0,services,married,primary,no,0.0,yes,no,cellular,,may,445.0,2.0,166.0,3.0,failure,1
27863,29.0,admin.,married,secondary,no,19.0,no,no,cellular,28.0,jan,,1.0,-1.0,0.0,unknown,0
11328,54.0,technician,single,tertiary,no,1433.0,yes,yes,unknown,18.0,jun,18.0,20.0,-1.0,0.0,unknown,0
6732,27.0,technician,married,secondary,no,,yes,no,unknown,28.0,may,82.0,1.0,-1.0,0.0,unknown,0
10055,38.0,admin.,single,secondary,no,4023.0,no,no,unknown,11.0,jun,339.0,2.0,-1.0,0.0,unknown,0
29251,27.0,admin.,single,tertiary,no,43.0,no,no,,2.0,feb,95.0,3.0,-1.0,0.0,unknown,0
